2.83732E-05	3.24493E-05	5.09339E-05	7.76844E-05	0.000107231	0.000109568	7.63509E-05	5.85622E-05	4.20306E-05	2.8049E-05	2.55858E-05	1.91799E-05	1.82709E-05	1.24922E-05	1.09348E-05
0.000106481	0.000121511	0.000188493	0.000300165	0.00036195	0.000334902	0.00023747	0.000183693	0.000126868	0.000106289	8.27257E-05	5.96411E-05	4.66369E-05	4.72885E-05	2.87304E-05
0	0.000265635	0.000403722	0.000590594	0.000708065	0.000700113	0.00041536	0.000357481	0.000246137	0.000186015	0.000141083	0.000123147	8.14721E-05	7.16575E-05	7.35262E-05
0	0.000423889	0.000633225	0.000963377	0.001285004	0.001054441	0.00067307	0.000545382	0.000374907	0.000334498	0.000259333	0.000183918	0.00015488	0.000123439	0.000112327
0	0	0.001024499	0.001546218	0.001674163	0.001447323	0.001062693	0.000752242	0.0005313	0.000446748	0.000367487	0.000250919	0.000182267	0.000167498	0.000151712
0	0	0.001358882	0.002041379	0.002379185	0.002091922	0.001348915	0.000971752	0.000744481	0.000598844	0.000482213	0.000422594	0.00028649	0.000269115	0.00019715
0	0	0.001727349	0.002787942	0.003217128	0.002607183	0.001871579	0.001299376	0.000948431	0.00073843	0.00059228	0.000478351	0.000370643	0.000283037	0.000263205
0	0	0	0.003541131	0.003454458	0.003333397	0.002272846	0.001667092	0.00122546	0.000921966	0.000785083	0.000537329	0.000517952	0.000356775	0.000340433
0	0	0	0.0041271	0.004771376	0.003752225	0.002421569	0.001932138	0.001511662	0.00121255	0.000987311	0.00067703	0.000572796	0.000474809	0.000356663
0	0	0	0.005090611	0.005921715	0.004441716	0.003106903	0.00218089	0.001835534	0.001351786	0.001073121	0.000867781	0.000711084	0.000599831	0.000495721
0	0	0	0.006006452	0.00610458	0.005166089	0.003856342	0.00274697	0.002193336	0.00147823	0.001288333	0.000959987	0.000769162	0.000618626	0.000574836
0	0	0	0	0.00742613	0.006117013	0.00410519	0.003074302	0.002104196	0.001850868	0.001357189	0.00109833	0.000932372	0.000709041	0.000644862
0	0	0	0	0.009440585	0.006645156	0.004488882	0.003117891	0.002535858	0.001992097	0.001513204	0.001303598	0.000981042	0.000768972	0.00065379
0	0	0	0	0.01064565	0.007653976	0.00524805	0.003915699	0.002979503	0.002459063	0.001608882	0.001423929	0.001154415	0.000935317	0.000840432
0	0	0	0	0.010284463	0.009000298	0.005899326	0.004501255	0.003252303	0.002387992	0.002080942	0.001467368	0.001218243	0.000970465	0.000954391
